package,revdep
crayon,schoenberg
crayon,shiny
crayon,shinytest
crayon,simfinR
crayon,sinew
crayon,skimr
crayon,sloop
crayon,slouch
crayon,sommer
crayon,SpaDES.core
crayon,spaMM
crayon,stevedore
crayon,studentlife
crayon,swissparl
crayon,tabr
crayon,tatoo
crayon,taxa
crayon,taxize
crayon,tealeaves
crayon,TestDesign
crayon,testthat
crayon,TeXCheckR
crayon,tibble
crayon,tidyhydat
crayon,tidymodels
crayon,tidyquant
crayon,tidyverse
crayon,toOrdinal
crayon,tracer
crayon,trendyy
crayon,trimmer
crayon,tune
crayon,unitizer
crayon,usethis
crayon,VarBundle
crayon,vroom
crayon,WeightIt
crayon,wyz.code.offensiveProgramming
crayon,xpose.nlmixr
crayon,ymlthis
CTT,CTTinShiny
CTT,CTTShiny
CTT,difNLR
CTT,IRTShiny
CTT,subscore
curl,abbyyR
curl,addinslist
curl,anyLib
curl,asciicast
curl,aws.ec2metadata
curl,BatchGetSymbols
curl,bigrquery
curl,biocompute
curl,blastula
curl,bomrang
curl,brranching
curl,captr
curl,cartography
curl,cder
curl,ceramic
curl,cimir
curl,citr
curl,clarifai
curl,clinPK
curl,codemetar
curl,coinmarketcapr
curl,completejourney
curl,CRANsearcher
curl,credentials
curl,crul
curl,crunch
curl,crypto
curl,ctrdata
curl,cwbtools
curl,CytobankAPI
curl,dataRetrieval
curl,datarobot
curl,DataSpaceR
curl,ecb
curl,ecmwfr
curl,elastic
curl,eph
curl,eurostat
curl,EventStudy
curl,exifr
curl,exiftoolr
curl,federalregister
curl,fingertipscharts
curl,fingertipsR
curl,finreportr
curl,foghorn
curl,forestChange
curl,gbfs
curl,geneHummus
curl,geniusr
curl,geojsonsf
curl,geoknife
curl,geoviz
curl,GetBCBData
curl,getCRUCLdata
curl,GetDFPData
curl,GetHFData
curl,GetLattesData
curl,GetTDData
curl,gimms
curl,gitgadget
curl,githubinstall
curl,gitignore
curl,googleCloudStorageR
curl,googledrive
curl,GoogleKnowledgeGraphR
curl,googlesheets4
curl,googleway
curl,gpg
curl,GSODR
curl,gtrendsR
curl,hereR
curl,httptest
curl,httr
curl,InterVA5
curl,ipeadatar
curl,istacr
curl,jenkins
curl,jsonld
curl,jsr223
curl,kokudosuuchi
curl,LAGOSNE
curl,languagelayeR
curl,magick
curl,malariaAtlas
curl,MODIS
curl,moveVis
curl,mRpostman
curl,multicastR
curl,nasapower
curl,nhdR
curl,NLPclient
curl,OAIHarvester
curl,opencpu
curl,OpenML
curl,osmdata
curl,pafdR
curl,pageviews
curl,pak
curl,pdfetch
curl,pedquant
curl,pivotaltrackR
curl,pkgcache
curl,pkggraph
curl,ppcong
curl,psychmeta
curl,pyMTurkR
curl,qpdf
curl,qrandom
curl,quantmod
curl,random
curl,randquotes
curl,rcitoid
curl,RCzechia
curl,rdbnomics
curl,rdfp
curl,rdian
curl,rdryad
curl,readabs
curl,readthat
curl,request
curl,RGISTools
curl,rglobi
curl,rijkspalette
curl,rio
curl,rmd
curl,rnbp
curl,rnrfa
curl,rosm
curl,RPublica
curl,RPushbullet
curl,rsconnect
curl,rsoi
curl,rtika
curl,rtsdata
curl,rversions
curl,saqgetr
curl,sbtools
curl,scidb
curl,scrubr
curl,secret
curl,shinyloadtest
curl,shopifyr
curl,socialmixr
curl,soilDB
curl,splashr
curl,statcanR
curl,stevedore
curl,stplanr
curl,swissdd
curl,taxadb
curl,taxizedb
curl,telegram
curl,telegram.bot
curl,tesseract
curl,textreadr
curl,TTR
curl,udapi
curl,usethis
curl,V8
curl,valetr
curl,VarfromPDB
curl,W3CMarkupValidator
curl,webdriver
curl,webmockr
curl,webutils
curl,wikitaxa
curl,wrswoR.benchmark
curl,xmlrpc2
DALEX,auditor
DALEX,ceterisParibus
DALEX,drifter
DALEX,EIX
DALEX,iBreakDown
DALEX,ingredients
DALEX,modelDown
DALEX,oncrawlR
DALEX,vivo
data.tree,ahp
data.tree,behaviorchange
data.tree,collapsibleTree
data.tree,directotree
data.tree,echarts4r
data.tree,HCD
data.tree,hR
data.tree,justifier
data.tree,mindr
data.tree,prof.tree
data.tree,qlcData
data.tree,rock
data.tree,SACCR
data.tree,stoRy
data.tree,triversity
data.tree,UniprotR
data.tree,voronoiTreemap
DBI,acc
DBI,AdhereR
DBI,afmToolkit
DBI,anchoredDistr
DBI,annotate
DBI,AnnotationDbi
DBI,archivist
DBI,arkdb
DBI,AzureKusto
DBI,BatchExperiments
DBI,BatchJobs
DBI,BETS
DBI,BIEN
DBI,biglm
DBI,biglmm
DBI,bigrquery
DBI,biolink
DBI,childesr
DBI,chunked
DBI,CITAN
DBI,ckanr
DBI,condusco
DBI,connections
DBI,cranlike
DBI,cRegulome
DBI,D3GB
DBI,DatabaseConnector
DBI,datamap
DBI,dbfaker
DBI,dbflobr
DBI,DBItest
DBI,dbparser
DBI,dbplyr
DBI,dbx
DBI,dexter
DBI,dextergui
DBI,dexterMST
DBI,DMwR2
DBI,dplyr.teradata
DBI,emuR
DBI,etl
DBI,explore
DBI,filehashSQLite
DBI,gcbd
DBI,genomicper
DBI,gmDatabase
DBI,implyr
DBI,imputeMulti
DBI,liteq
DBI,marmap
DBI,mitools
DBI,mlbgameday
DBI,MonetDB.R
DBI,nhlscrape
DBI,noctua
DBI,nowcasting
DBI,ODB
DBI,odbc
DBI,orderly
DBI,parsemsf
DBI,phylosignal
DBI,pleiades
DBI,pool
DBI,poplite
DBI,postGIStools
DBI,prrd
DBI,pubtatordb
DBI,rapbase
DBI,RAthena
DBI,RClickhouse
DBI,readwritesqlite
DBI,redcapAPI
DBI,reproducible
DBI,RGreenplum
DBI,RJDBC
DBI,RMariaDB
DBI,RMySQL
DBI,RODBCDBI
DBI,rpostgis
DBI,rpostgisLT
DBI,RPostgres
DBI,RPostgreSQL
DBI,RPresto
DBI,RQDA
DBI,RRedshiftSQL
DBI,rSHAPE
DBI,RSQL
DBI,RSQLite
DBI,SEERaBomb
DBI,sergeant
DBI,sf
DBI,shinylogs
DBI,shinymanager
DBI,shinyNotes
DBI,smnet
DBI,sparkavro
DBI,sparklyr
DBI,sparkwarc
DBI,sqldf
DBI,sqliter
DBI,sqlutils
DBI,taxadb
DBI,taxizedb
DBI,tcpl
DBI,tidyhydat
DBI,tigreBrowserWriter
DBI,timeseriesdb
DBI,TScompare
DBI,TSdbi
DBI,TSfame
DBI,TSmisc
DBI,TSMySQL
DBI,TSodbc
DBI,TSPostgreSQL
DBI,TSsdmx
DBI,TSsql
DBI,TSSQLite
DBI,twitteR
DBI,UPMASK
DBI,vmsbase
DBI,wordbankr
dbplyr,bcdata
dbplyr,childesr
dbplyr,ckanr
dbplyr,connections
dbplyr,dexterMST
dbplyr,dplyr.teradata
dbplyr,geospark
dbplyr,hydrolinks
dbplyr,implyr
dbplyr,parsemsf
dbplyr,pleiades
dbplyr,pool
dbplyr,poplite
dbplyr,RClickhouse
dbplyr,sergeant
dbplyr,shinyNotes
dbplyr,sparklyr
dbplyr,sqlscore
dbplyr,taxadb
dbplyr,taxizedb
dbplyr,tidyhydat
dbplyr,tidyverse
dbplyr,wordbankr
dbscan,AFM
dbscan,cordillera
dbscan,DDoutlier
dbscan,funtimes
dbscan,ktaucenters
dbscan,ParBayesianOptimization
dbscan,RiemBaseExt
dbscan,smotefamily
dbscan,stream
deldir,adehabitatHR
deldir,briskaR
deldir,bSims
deldir,cccd
deldir,cholera
deldir,DatabionicSwarm
deldir,expp
deldir,geozoning
deldir,ggvoronoi
deldir,grapherator
deldir,GWSDAT
deldir,highriskzone
deldir,ibeemd
deldir,interp
deldir,meditate
deldir,MFHD
deldir,phonR
deldir,ProjectionBasedClustering
deldir,rLiDAR
deldir,spatstat
deldir,spdep
deldir,sptemExp
deldir,stampr
deldir,Umatrix
DEoptim,BaMORC
DEoptim,BBEST
DEoptim,CEGO
DEoptim,DstarM
DEoptim,EcoHydRology
DEoptim,EstimationTools
DEoptim,FuzzyStatProb
DEoptim,galts
DEoptim,KSPM
DEoptim,likeLTD
DEoptim,Luminescence
DEoptim,phenex
DEoptim,QuantumClone
DEoptim,quickpsy
DEoptim,ROI.plugin.deoptim
DEoptim,rrscale
DEoptim,selectMeta
DEoptim,SPOT
DEoptim,spsh
DEoptim,svars
DEoptim,trawl
Deriv,ctsem
Deriv,drugCombo
Deriv,mirt
Deriv,nCopula
Deriv,neuralnet
Deriv,ordinalCont
Deriv,QBAsyDist
Deriv,RGCCA
Deriv,Sim.DiffProc
desc,attachment
desc,available
desc,badger
desc,codemetar
desc,cranlike
desc,cyclocomp
desc,DataPackageR
desc,DBItest
desc,details
desc,devtools
desc,document
desc,dynutils
desc,golem
desc,goodpractice
desc,GRANBase
desc,jetpack
desc,languageserver
desc,packager
desc,pak
desc,pkgbuild
desc,pkgdown
desc,pkgload
desc,rcmdcheck
desc,rhub
desc,roxygen2
desc,roxygen2md
desc,rstantools
desc,usethis
diagram,caMST
diagram,dtpcrm
diagram,ecolMod
diagram,flowr
diagram,LIM
diagram,processR
diagram,Rramas
diagram,SubgrPlots
diagram,teachingApps
DiagrammeR,ahp
DiagrammeR,behaviorchange
DiagrammeR,gSEM
DiagrammeR,heuristicsmineR
DiagrammeR,HydeNet
DiagrammeR,integr
DiagrammeR,justifier
DiagrammeR,lavaanPlot
DiagrammeR,muir
DiagrammeR,netSEM
DiagrammeR,petrinetR
DiagrammeR,pMineR
DiagrammeR,PRISMAstatement
DiagrammeR,processanimateR
DiagrammeR,processmapR
DiagrammeR,rock
DiagrammeR,sbfc
DiagrammeR,simmer.plot
DiagrammeR,teachingApps
DiagrammeR,umx
DiagrammeR,vtree
DiceKriging,DiceEval
DiceKriging,DiceOptim
DiceKriging,DiceView
DiceKriging,GADGET
DiceKriging,GPareto
DiceKriging,GPGame
DiceKriging,grf
DiceKriging,KrigInv
DiceKriging,mistral
DiceKriging,moko
DiceKriging,MuFiCokriging
DiceKriging,ParBayesianOptimization
DiceKriging,pGPx
DiceKriging,profExtrema
DiceKriging,SAVE
DiceKriging,suropt
DiceKriging,TAG
DiceKriging,tuneRanger
diptest,autocogs
diptest,Binarize
diptest,BiTrinA
diptest,clusterability
diptest,fpc
diptest,mousetrap
diptest,multimode
diptest,shazam
diptest,Spectrum
diptest,ufs
diptest,virtualNicheR
distr,distrDoc
distr,distrEllipse
distr,distrEx
distr,distrMod
distr,distrRmetrics
distr,distrSim
distr,distrTeach
distr,EDOIF
distr,genlogis
distr,logcondens.mode
distr,meteR
distr,miCoPTCM
distr,RandVar
distr,RobAStBase
distr,RobExtremes
distr,RobRex
distr,ROptEst
distr,ROptEstOld
distr,ROptRegTS
DistributionUtils,GeneralizedHyperbolic
DistributionUtils,NormalLaplace
DistributionUtils,SkewHyperbolic
DistributionUtils,trelliscopejs
DistributionUtils,VarianceGamma
docopt,BaMORC
docopt,jetpack
docopt,orderly
docopt,qlcData
docopt,qlcMatrix
doRNG,bdots
doRNG,bestNormalize
doRNG,clustcurv
doRNG,condSURV
doRNG,gbts
doRNG,lass0
doRNG,Mediana
doRNG,SparseMDC
doRNG,survidm
doRNG,varclust
doRNG,WebGestaltR
DoseFinding,clinDR
DoseFinding,LRcontrast
DoseFinding,MCPModGeneral
DoseFinding,TestingSimilarity
DoseFinding,uniReg
dplyr,abjutils
dplyr,accept
dplyr,ACDm
dplyr,ActFrag
dplyr,activPAL
dplyr,actogrammr
dplyr,adaptalint
dplyr,addinsOutline
dplyr,adegenet
dplyr,adept
dplyr,adjustedcranlogs
dplyr,admixturegraph
dplyr,ADMMsigma
dplyr,ADPclust
dplyr,aemo
dplyr,AeRobiology
dplyr,afmToolkit
dplyr,agrostab
dplyr,ahpsurvey
dplyr,AIG
dplyr,aire.zmvm
dplyr,airportr
dplyr,akc
dplyr,alakazam
dplyr,alfred
dplyr,allestimates
dplyr,alphabetr
dplyr,alphavantager
dplyr,AmesHousing
dplyr,AMPLE
dplyr,AMR
dplyr,amt
dplyr,analysisPipelines
dplyr,anchoredDistr
dplyr,AnglerCreelSurveySimulation
dplyr,anomalize
dplyr,anomaly
dplyr,apa
dplyr,apaText
dplyr,apyramid
dplyr,arcos
dplyr,areal
dplyr,arena2r
dplyr,arse
dplyr,asremlPlus
dplyr,assertr
dplyr,ASSISTant
dplyr,auctestr
dplyr,augmentedRCBD
dplyr,auk
dplyr,autocogs
dplyr,automagic
dplyr,aws.alexa
dplyr,AzureKusto
dplyr,babelwhale
dplyr,ballr
dplyr,BANEScarparkinglite
dplyr,banR
dplyr,banter
dplyr,baseballDBR
dplyr,basictabler
dplyr,basket
dplyr,BatchGetSymbols
dplyr,BAwiR
dplyr,bayes4psy
dplyr,bayesammi
dplyr,bayesdfa
dplyr,BayesMallows
dplyr,bayesplot
dplyr,BayesSenMC
dplyr,bayesvl
dplyr,baystability
dplyr,bcdata
dplyr,BCEA
dplyr,Bchron
dplyr,bdl
dplyr,beats
dplyr,benchmarkme
dplyr,benchmarkmeData
dplyr,BENMMI
dplyr,benthos
dplyr,bestNormalize
dplyr,bestSDP
dplyr,BETS
dplyr,BGPhazard
dplyr,bib2df
dplyr,biclustermd
dplyr,Bioi
dplyr,bioinactivation
dplyr,bioset
dplyr,bipartiteD3
dplyr,BIS
dplyr,biscale
dplyr,BivRec
dplyr,bjscrapeR
dplyr,bkmr
dplyr,blaise
dplyr,blastula
dplyr,BlockCov
dplyr,blockRAR
dplyr,BLRShiny
dplyr,blscrapeR
dplyr,BMTME
dplyr,BNPdensity
dplyr,bomrang
dplyr,boxr
dplyr,BrailleR
dplyr,braQCA
dplyr,brazilmaps
dplyr,breathtestcore
dplyr,breathteststan
dplyr,broom
dplyr,broom.mixed
dplyr,broomExtra
dplyr,bsam
dplyr,bulletcp
dplyr,bulletr
dplyr,bunching
dplyr,bupaR
dplyr,c14bazAAR
dplyr,c3
dplyr,caffsim
dplyr,calpassapi
dplyr,cancensus
dplyr,cansim
dplyr,capm
dplyr,CARBayesST
dplyr,carpenter
dplyr,cartograflow
dplyr,cartools
dplyr,casino
dplyr,cassandRa
dplyr,catcont
dplyr,catenary
dplyr,catlearn
dplyr,cattonum
dplyr,CausalImpact
dplyr,cbar
dplyr,cchsflow
dplyr,ccostr
dplyr,ccrs
dplyr,cdcfluview
dplyr,cder
dplyr,censusr
dplyr,censusxy
dplyr,cepR
dplyr,ceramic
dplyr,ceRtainty
dplyr,checkLuhn
dplyr,cheese
dplyr,chest
dplyr,childesr
dplyr,childhoodmortality
dplyr,childsds
dplyr,chilemapas
dplyr,chillR
dplyr,chorrrds
dplyr,chromer
dplyr,chunked
dplyr,cimir
dplyr,circumplex
dplyr,ciTools
dplyr,CityWaterBalance
dplyr,ckanr
dplyr,classyfireR
dplyr,clr
dplyr,ClusterBootstrap
dplyr,ClustImpute
dplyr,clustRcompaR
dplyr,clustrd
dplyr,clustree
dplyr,clustringr
dplyr,CLUSTShiny
dplyr,CMapViz
dplyr,cnaOpt
dplyr,coalitions
dplyr,cocktailApp
dplyr,codified
dplyr,coefplot
dplyr,cofeatureR
dplyr,CollapseLevels
dplyr,collector
dplyr,collidr
dplyr,colorednoise
dplyr,colorfindr
dplyr,cometExactTest
dplyr,compareDF
dplyr,comperank
dplyr,comperes
dplyr,completejourney
dplyr,compstatr
dplyr,concaveman
dplyr,concurve
dplyr,condformat
dplyr,configural
dplyr,confoundr
dplyr,congressbr
dplyr,Conigrave
dplyr,connections
dplyr,contribution
dplyr,coopProductGame
dplyr,CoordinateCleaner
dplyr,coreSim
dplyr,corporaexplorer
dplyr,correlationfunnel
dplyr,countyfloods
dplyr,countytimezones
dplyr,countyweather
dplyr,coveffectsplot
dplyr,cpr
dplyr,cqcr
dplyr,cr17
dplyr,CRANsearcher
dplyr,crawl
dplyr,cricketr
dplyr,crimedata
dplyr,cromwellDashboard
dplyr,CrossClustering
dplyr,crossword.r
dplyr,CRPClustering
dplyr,crplyr
dplyr,crsra
dplyr,crypto
dplyr,csodata
dplyr,CTShiny
dplyr,cubelyr
dplyr,customsteps
dplyr,cutpointr
dplyr,cvcqv
dplyr,CVglasso
dplyr,cvms
dplyr,d3r
dplyr,d3Tree
dplyr,dabestr
dplyr,dann
dplyr,dat
dplyr,DataCombine
dplyr,dataCompareR
dplyr,datadogr
dplyr,dataesgobr
dplyr,datagovsgR
dplyr,dataMeta
dplyr,datastepr
dplyr,datasus
dplyr,datrProfile
dplyr,dbfaker
dplyr,dbparser
dplyr,dbplot
dplyr,dbplyr
dplyr,DCPO
dplyr,ddpcr
dplyr,deaR
dplyr,deflateBR
dplyr,denovolyzeR
dplyr,describedata
dplyr,DescriptiveStats.OBeu
dplyr,descriptr
dplyr,desctable
dplyr,designr
dplyr,detrendr
dplyr,dexter
dplyr,dextergui
dplyr,dexterMST
dplyr,dfoliatR
dplyr,DiagrammeR
dplyr,dials
dplyr,didrooRFM
dplyr,diffEnrich
dplyr,diffman
dplyr,diffrprojects
dplyr,diffrprojectswidget
dplyr,disaggregation
dplyr,discord
dplyr,DisimForMixed
dplyr,DisImpact
dplyr,disk.frame
dplyr,dissever
dplyr,Distance
dplyr,distrr
dplyr,DiversityOccupancy
dplyr,diyar
dplyr,dkanr
dplyr,DLMtool
dplyr,dmai
dplyr,dmdScheme
dplyr,dMod
dplyr,dmutate
dplyr,DMwR2
dplyr,docxtools
dplyr,docxtractr
dplyr,dotwhisker
dplyr,downscaledl
dplyr,dplyr.teradata
dplyr,drifter
dplyr,driftR
dplyr,DSAIDE
dplyr,DSAIRM
dplyr,dscore
dplyr,DSpoty
dplyr,dtplyr
dplyr,dtwclust
dplyr,duawranglr
dplyr,dupree
dplyr,dvmisc
dplyr,DynaRankR
dplyr,dynfrail
dplyr,dynRB
dplyr,dynutils
dplyr,eAnalytics
dplyr,easyalluvial
dplyr,echarts4r
dplyr,echor
dplyr,econet
dplyr,ectotemp
dplyr,edeaR
dplyr,eechidna
dplyr,eemR
dplyr,eesim
dplyr,EFDR
dplyr,efreadr
dplyr,egor
dplyr,EHRtemporalVariability
dplyr,eia
dplyr,elasticsearchr
dplyr,electionsBR
dplyr,electoral
dplyr,embed
dplyr,EML
dplyr,emuR
dplyr,encryptr
dplyr,engsoccerdata
dplyr,entrymodels
dplyr,eoffice
dplyr,eph
dplyr,epicontacts
dplyr,EpiCurve
dplyr,epidata
dplyr,EpiReport
dplyr,episheet
dplyr,EpiSignalDetection
dplyr,EpiStats
dplyr,epubr
dplyr,ergm
dplyr,estatapi
dplyr,ESTER
dplyr,ether
dplyr,ethnobotanyR
dplyr,etl
dplyr,eudract
dplyr,europepmc
dplyr,eurostat
dplyr,evaluator
dplyr,EventStudy
dplyr,ExPanDaR
dplyr,explor
dplyr,explore
dplyr,expstudies
dplyr,extdplyr
dplyr,exuber
dplyr,eyetrackingR
dplyr,ezcox
dplyr,ezmmek
dplyr,ezplot
dplyr,fable
dplyr,fabletools
dplyr,facerec
dplyr,factorMerger
dplyr,fasstr
dplyr,fastLink
dplyr,fastqcr
dplyr,fbar
dplyr,feasts
dplyr,featuretoolsR
dplyr,fedregs
dplyr,feedeR
dplyr,fgeo
dplyr,fgeo.analyze
dplyr,fgeo.plot
dplyr,fgeo.tool
dplyr,finalfit
dplyr,fingertipscharts
dplyr,fingertipsR
dplyr,finreportr
dplyr,fipe
dplyr,fitteR
dplyr,fitzRoy
dplyr,flashlight
dplyr,flatr
dplyr,flora
dplyr,foieGras
dplyr,foodingraph
dplyr,ForecastFramework
dplyr,forecastML
dplyr,forestChange
dplyr,forestControl
dplyr,forestmodel
dplyr,forestr
dplyr,fpp3
dplyr,fsbrain
dplyr,FSinR
dplyr,ftDK
dplyr,funneljoin
dplyr,FunnelPlotR
dplyr,funrar
dplyr,furniture
dplyr,futureheatwaves
dplyr,fuzzyjoin
dplyr,fxtract
dplyr,GADMTools
dplyr,gaiah
dplyr,gastempt
dplyr,gbfs
dplyr,gen5helper
dplyr,gender
dplyr,genderBR
dplyr,GeneBook
dplyr,geneHummus
dplyr,genesysr
dplyr,genius
dplyr,genogeographer
dplyr,GenomicMating
dplyr,geocacheR
dplyr,geodiv
dplyr,geoparser
dplyr,geospark
dplyr,geoSpectral
dplyr,geotoolsR
dplyr,geouy
dplyr,geoviz
dplyr,germanpolls
dplyr,GerminaR
dplyr,GetBCBData
dplyr,GetDFPData
dplyr,GetHFData
dplyr,GetLattesData
dplyr,getProxy
dplyr,GetQuandlData
dplyr,getspres
dplyr,getTBinR
dplyr,GFE
dplyr,ggalluvial
dplyr,ggalt
dplyr,ggBubbles
dplyr,ggdag
dplyr,ggdistribute
dplyr,ggedit
dplyr,ggfan
dplyr,ggfocus
dplyr,ggfortify
dplyr,ggguitar
dplyr,gghighlight
dplyr,ggiraphExtra
dplyr,ggmap
dplyr,ggmcmc
dplyr,ggmosaic
dplyr,ggmuller
dplyr,ggnormalviolin
dplyr,ggpage
dplyr,ggparliament
dplyr,ggperiodic
dplyr,ggplotAssist
dplyr,ggpmisc
dplyr,ggpol
dplyr,ggpubr
dplyr,ggQC
dplyr,ggQQunif
dplyr,ggquiver
dplyr,ggraph
dplyr,ggraptR
dplyr,ggsolvencyii
dplyr,ggsom
dplyr,ggspectra
dplyr,ggVennDiagram
dplyr,ggvis
dplyr,gibble
dplyr,GillespieSSA2
dplyr,giphyr
dplyr,gistr
dplyr,gitgadget
dplyr,gitlabr
dplyr,glancedata
dplyr,glmmfields
dplyr,GlmSimulatoR
dplyr,glmtree
dplyr,gMOIP
dplyr,goldi
dplyr,googleAnalyticsR
dplyr,googlenlp
dplyr,googlesheets
dplyr,GPL2025
dplyr,gprofiler2
dplyr,GRANBase
dplyr,graphTweets
dplyr,gravitas
dplyr,gravity
dplyr,groupdata2
dplyr,groupedstats
dplyr,gstar
dplyr,gtsummary
dplyr,guardianapi
dplyr,GuessCompx
dplyr,gunsales
dplyr,gutenbergr
dplyr,gwdegree
dplyr,gWQS
dplyr,gWQSRS
dplyr,hablar
dplyr,HaDeX
dplyr,hansard
dplyr,happybiRthday
dplyr,heatwaveR
dplyr,heemod
dplyr,helda
dplyr,hettx
dplyr,heuristicsmineR
dplyr,hgutils
dplyr,highcharter
dplyr,hildareadR
dplyr,hJAM
dplyr,holodeck
dplyr,homologene
dplyr,hpiR
dplyr,hsrecombi
dplyr,HURDAT
dplyr,HydeNet
dplyr,hydrolinks
dplyr,hypercube
dplyr,hypothesisr
dplyr,iadf
dplyr,IAT
dplyr,IBCF.MTME
dplyr,ICD10gm
dplyr,idbr
dplyr,idealstan
dplyr,ideamdb
dplyr,idefix
dplyr,idiogramFISH
dplyr,idmodelr
dplyr,ihpdr
dplyr,ijtiff
dplyr,imdbapi
dplyr,imfr
dplyr,imgpalr
dplyr,imgrec
dplyr,IMP
dplyr,implicitMeasures
dplyr,implyr
dplyr,importinegi
dplyr,imputeTestbench
dplyr,incadata
dplyr,incgraph
dplyr,incR
dplyr,inctools
dplyr,INDperform
dplyr,infer
dplyr,inferr
dplyr,influxdbr
dplyr,InjurySeverityScore
dplyr,inspectdf
dplyr,integr
dplyr,internetarchive
dplyr,interplot
dplyr,intmed
dplyr,inventorize
dplyr,iNZightTools
dplyr,IOHanalyzer
dplyr,iotables
dplyr,IPDFileCheck
dplyr,ipeadatar
dplyr,ipfr
dplyr,ipft
dplyr,ipmisc
dplyr,ipumsr
dplyr,iRF
dplyr,IRISMustangMetrics
dplyr,IsingSampler
dplyr,isocat
dplyr,ISRaD
dplyr,ITNr
dplyr,jabr
dplyr,JamendoR
dplyr,janitor
dplyr,jpndistrict
dplyr,jrt
dplyr,JSmediation
dplyr,jsonstat
dplyr,jstor
dplyr,jubilee
dplyr,kayadata
dplyr,KCSKNNShiny
dplyr,KCSNBShiny
dplyr,kendallRandomWalks
dplyr,keyholder
dplyr,kiwisR
dplyr,KNNShiny
dplyr,kntnr
dplyr,kokudosuuchi
dplyr,konfound
dplyr,KraljicMatrix
dplyr,ktaucenters
dplyr,labelled
dplyr,LAGOSNE
dplyr,Lahman
dplyr,laketemps
dplyr,lans2r
dplyr,lazytrade
dplyr,LBSPR
dplyr,leafpm
dplyr,ledger
dplyr,LendingClub
dplyr,LexisPlotR
dplyr,lifelogr
dplyr,lillies
dplyr,LilRhino
dplyr,litteR
dplyr,live
dplyr,livechatR
dplyr,LLSR
dplyr,lmeresampler
dplyr,LocFDRPois
dplyr,LOGAN
dplyr,loggit
dplyr,longitudinalcascade
dplyr,longurl
dplyr,lookupTable
dplyr,loopr
dplyr,loose.rock
dplyr,lpirfs
dplyr,lplyr
dplyr,lspartition
dplyr,M2SMF
dplyr,MachineLearning
dplyr,macleish
dplyr,MAGNAMWAR
dplyr,makeFlow
dplyr,malariaAtlas
dplyr,manymodelr
dplyr,mapcan
dplyr,mapedit
dplyr,Mapinguari
dplyr,MarketMatching
dplyr,marketr
dplyr,mason
dplyr,MatchThem
dplyr,MazamaCoreUtils
dplyr,MazamaLocationUtils
dplyr,MazamaSpatialUtils
dplyr,MBNMAdose
dplyr,MBNMAtime
dplyr,mboxr
dplyr,mcp
dplyr,mcStats
dplyr,mde
dplyr,MDSPCAShiny
dplyr,meetupapi
dplyr,meltt
dplyr,mem
dplyr,memapp
dplyr,merTools
dplyr,messaging
dplyr,metabolighteR
dplyr,MetaboList
dplyr,MetaComp
dplyr,metan
dplyr,metaplot
dplyr,MetaUtility
dplyr,metaviz
dplyr,metawho
dplyr,methcon5
dplyr,metricTester
dplyr,mfbvar
dplyr,MIAmaxent
dplyr,mice
dplyr,microhaplot
dplyr,micropan
dplyr,microseq
dplyr,migest
dplyr,mimsy
dplyr,mlbgameday
dplyr,MLDAShiny
dplyr,mlr3db
dplyr,mmetrics
dplyr,mnis
dplyr,mnreadR
dplyr,Modelcharts
dplyr,modeldb
dplyr,modelgrid
dplyr,modelplotr
dplyr,modelr
dplyr,modelsummary
dplyr,modeltests
dplyr,moderndive
dplyr,Momocs
dplyr,monkeylearn
dplyr,morse
dplyr,mosaicCore
dplyr,mosaicModel
dplyr,mousetrap
dplyr,moveVis
dplyr,MPTmultiverse
dplyr,mrf2d
dplyr,mrgsolve
dplyr,mscstexta4r
dplyr,msigdbr
dplyr,mtconnectR
dplyr,MtreeRing
dplyr,mudata2
dplyr,muir
dplyr,multicolor
dplyr,multistateutils
dplyr,mvMonitoring
dplyr,N2H4
dplyr,NACHO
dplyr,namer
dplyr,nandb
dplyr,naniar
dplyr,nanostringr
dplyr,nasadata
dplyr,nationwider
dplyr,NBAloveR
dplyr,NBShiny
dplyr,NBShiny2
dplyr,ncappc
dplyr,ncdfgeom
dplyr,ncdump
dplyr,ncmeta
dplyr,neonUtilities
dplyr,neotoma
dplyr,NestedCategBayesImpute
dplyr,NetworkExtinction
dplyr,networkreporting
dplyr,NetworkRiskMeasures
dplyr,neutralitytestr
dplyr,nhdplusTools
dplyr,nhdR
dplyr,nima
dplyr,nitrcbot
dplyr,NLMR
dplyr,nlrx
dplyr,nls.multstart
dplyr,nlshelper
dplyr,nlstimedist
dplyr,nmfem
dplyr,Nmisc
dplyr,NobBS
dplyr,nomisr
dplyr,nonmemica
dplyr,norris
dplyr,nos
dplyr,notifyme
dplyr,NPC
dplyr,nullabor
dplyr,observer
dplyr,oceanis
dplyr,oddstream
dplyr,ohenery
dplyr,OncoBayes2
